"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t2t_ndef.cc","474","23","474","47"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t2t_ndef.cc","506","41","506","67"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t2t_ndef.cc","566","30","566","71"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t2t_ndef.cc","582","40","582","66"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t2t_ndef.cc","616","21","616","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t2t_ndef.cc","630","25","631","66"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t2t_ndef.cc","678","23","678","55"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t2t_ndef.cc","775","16","775","57"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t2t_ndef.cc","336","11","337","47"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t3t.cc","2335","7","2335","22"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t3t.cc","2337","7","2337","22"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t3t.cc","2339","7","2339","16"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t3t.cc","1545","24","1545","67"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t4t.cc","789","19","789","47"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t4t.cc","531","23","531","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t4t.cc","490","19","490","70"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t4t.cc","439","19","439","70"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","512","23","512","76"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t5t.cc","526","16","526","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t5t.cc","528","16","528","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","532","41","532","72"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","534","41","534","72"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","553","22","553","75"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","558","28","558","65"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","570","24","570","59"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","598","17","598","61"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","626","17","626","70"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","629","32","629","63"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","645","17","645","70"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","650","34","650","65"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","673","26","673","79"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","678","32","678","63"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","703","26","703","61"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","710","27","710","62"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","731","26","731","63"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/src/nfc/tags/rw_t5t.cc","117","22","117","41"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/src/nfc/tags/rw_t5t.cc","234","30","234","49"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/src/nfc/tags/rw_t5t.cc","256","28","256","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","342","44","342","64"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","367","19","367","70"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","380","31","380","66"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","385","17","385","68"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/rw_t5t.cc","408","33","408","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/src/nfc/tags/rw_t5t.cc","422","15","422","76"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/tags_int.cc","221","10","221","67"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/src/nfc/tags/tags_int.cc","207","10","207","67"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/utils/ringbuffer.cc","95","17","95","46"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/utils/ringbuffer.cc","96","33","96","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/utils/ringbuffer.cc","97","60","97","65"
"Error-prone name of loop variable","The iteration variable of a nested loop should have a descriptive name: short names like i, j, or k can cause confusion except in very simple loops.","recommendation","Iteration variable i for [[""this loop""|""relative:///src/nfc/tags/ce_t3t.cc:398:5:497:5""]] should have a descriptive name, since there is [[""a nested loop""|""relative:///src/nfc/tags/ce_t3t.cc:452:11:454:11""]].","/src/nfc/tags/ce_t3t.cc","375","11","375","11"
"Error-prone name of loop variable","The iteration variable of a nested loop should have a descriptive name: short names like i, j, or k can cause confusion except in very simple loops.","recommendation","Iteration variable i for [[""this loop""|""relative:///src/nfc/tags/ce_t3t.cc:216:3:324:3""]] should have a descriptive name, since there is [[""a nested loop""|""relative:///src/nfc/tags/ce_t3t.cc:269:9:271:9""]].","/src/nfc/tags/ce_t3t.cc","204","11","204","11"
"Futile conditional","An if-statement with an empty then-branch and no else-branch may indicate that the code is incomplete.","recommendation","If-statement with an empty then-branch and no else-branch.","/src/gki/ulinux/gki_ulinux.cc","696","3","697","3"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""max_len""|""relative:///src/nfa/dm/nfa_dm_main.cc:216:43:216:49""]] may not be initialized here.","/src/nfa/dm/nfa_dm_main.cc","366","31","366","37"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""p_cb""|""relative:///src/nfa/ee/nfa_ee_act.cc:2794:16:2794:19""]] may not be initialized here.","/src/nfa/ee/nfa_ee_act.cc","2820","9","2820","12"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""p_cb""|""relative:///src/nfa/ee/nfa_ee_act.cc:2515:16:2515:19""]] may not be initialized here.","/src/nfa/ee/nfa_ee_act.cc","2526","11","2526","14"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""p_app_cb""|""relative:///src/nfc/llcp/llcp_api.cc:480:17:480:24""]] may not be initialized here.","/src/nfc/llcp/llcp_api.cc","509","3","509","10"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""offset""|""relative:///src/nfc/tags/rw_t2t_ndef.cc:1968:12:1968:17""]] may not be initialized here.","/src/nfc/tags/rw_t2t_ndef.cc","2003","21","2003","26"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""offset""|""relative:///src/nfc/tags/rw_t2t_ndef.cc:1733:12:1733:17""]] may not be initialized here.","/src/nfc/tags/rw_t2t_ndef.cc","1807","41","1807","46"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address which arrived via a [[""parameter""|""relative:///src/gki/common/gki_buffer.cc:702:37:702:41""]] may be assigned to a non-local variable.","/src/gki/common/gki_buffer.cc","716","5","716","30"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address which arrived via a [[""parameter""|""relative:///src/gki/common/gki_buffer.cc:718:20:718:24""]] may be assigned to a non-local variable.","/src/gki/common/gki_buffer.cc","718","5","718","24"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address which arrived via a [[""parameter""|""relative:///src/gki/common/gki_buffer.cc:720:17:720:21""]] may be assigned to a non-local variable.","/src/gki/common/gki_buffer.cc","720","3","720","21"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address which arrived via a [[""parameter""|""relative:///src/nfa/rw/nfa_rw_act.cc:2818:31:2818:36""]] may be assigned to a non-local variable.","/src/nfa/rw/nfa_rw_act.cc","2818","5","2818","36"
"Non-portable call to printf","When using a format specifier like %d (""int""), on a 32-bit architecture it's acceptable to pass a long since it's of the same size; when migrating to a 64-bit architecture this becomes problematic. Similar problems exist when printing pointers using 32-bit-wide format specifiers.","warning","This argument should be of type 'void *' but is of type '..(*)(..)' (which changes size from 32 to 64 on 64-bit systems).","/src/gki/ulinux/gki_ulinux.cc","194","7","194","16"
"Non-portable call to printf","When using a format specifier like %d (""int""), on a 32-bit architecture it's acceptable to pass a long since it's of the same size; when migrating to a 64-bit architecture this becomes problematic. Similar problems exist when printing pointers using 32-bit-wide format specifiers.","warning","This argument should be of type 'void *' but is of type '..(*)(..)' (which changes size from 32 to 64 on 64-bit systems).","/src/gki/ulinux/gki_ulinux.cc","261","53","261","62"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","nfcsnooz_preamble_t includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/include/debug_nfcsnoop.h","29","16","29","34"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tGKI_COM_CB includes 48 bits of padding on ILP32, but 176 bits on LP64.","/src/gki/common/gki_common.h","89","16","89","26"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tGKI_OS includes 0 bits of padding on ILP32, but 32 bits on LP64.","/src/gki/ulinux/gki_int.h","31","16","31","22"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","gki_pthread_info_t includes 24 bits of padding on ILP32, but 88 bits on LP64.","/src/gki/ulinux/gki_ulinux.cc","68","16","68","33"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tCE_RAW_FRAME includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfc/include/ce_api.h","58","16","58","28"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tCE_UPDATE_INFO includes 48 bits of padding on ILP32, but 80 bits on LP64.","/src/nfc/include/ce_api.h","51","16","51","30"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_EE_NCI_CONN includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfa/include/nfa_ee_int.h","380","16","380","31"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_EE_API_SEND_DATA includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfa/include/nfa_ee_int.h","324","16","324","36"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_EE_API_CONNECT includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfa/include/nfa_ee_int.h","315","16","315","34"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_EE_API_REMOVE_AID includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_ee_int.h","290","16","290","37"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_EE_API_ADD_AID includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfa/include/nfa_ee_int.h","279","16","279","34"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_CE_CB includes 32 bits of padding on ILP32, but 96 bits on LP64.","/src/nfa/include/nfa_ce_int.h","167","16","167","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_CE_LISTEN_INFO includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_ce_int.h","135","16","135","34"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_CE_API_CFG_LOCAL_TAG includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_ce_int.h","54","16","54","40"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_ACTIVATED includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfa/include/nfa_api.h","387","16","387","29"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_DM_CB includes 64 bits of padding on ILP32, but 192 bits on LP64.","/src/nfa/include/nfa_dm_int.h","499","16","499","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_CE_DATA includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfa/include/nfa_api.h","500","16","500","27"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_RX_DATA includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_api.h","418","16","418","27"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_DM_API_SEND_VSC includes 0 bits of padding on ILP32, but 32 bits on LP64.","/src/nfa/include/nfa_dm_int.h","177","16","177","35"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_GET_CONFIG includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfa/include/nfa_api.h","194","16","194","30"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_DM_DISC_CB includes 48 bits of padding on ILP32, but 80 bits on LP64.","/src/nfa/include/nfa_dm_int.h","380","16","380","30"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFC_DATA_CEVT includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/nfc_api.h","342","16","342","29"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_DM_API_REQ_EXCL_RF_CTRL includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfa/include/nfa_dm_int.h","99","16","99","43"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_DM_API_GET_CONFIG includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_dm_int.h","92","16","92","37"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_DM_API_SET_CONFIG includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfa/include/nfa_dm_int.h","84","16","84","37"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFC_GET_CONFIG_REVT includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfc/include/nfc_api.h","246","16","246","35"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_DM_API_REG_NDEF_HDLR includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfa/include/nfa_dm_int.h","150","16","150","40"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFC_LOOPBACK_TEVT includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/nfc_api.h","772","16","772","33"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_NDEF_DATA includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfa/include/nfa_api.h","708","16","708","29"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_T3T_PARAMS includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_api.h","365","16","365","30"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFC_CB includes 40 bits of padding on ILP32, but 136 bits on LP64.","/src/nfc/include/nfc_int.h","162","16","162","22"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","nfa_dm_p2p_prio_logic includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfa/dm/nfa_dm_discover.cc","70","16","70","36"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_DM_DISC_ENTRY includes 32 bits of padding on ILP32, but 64 bits on LP64.","/src/nfa/include/nfa_dm_int.h","345","16","345","33"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_EE_DATA includes 0 bits of padding on ILP32, but 32 bits on LP64.","/src/nfa/include/nfa_ee_api.h","180","16","180","27"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_HCI_CB includes 72 bits of padding on ILP32, but 200 bits on LP64.","/src/nfa/include/nfa_hci_int.h","361","16","361","26"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_HCI_API_SEND_EVENT_EVT includes 32 bits of padding on ILP32, but 64 bits on LP64.","/src/nfa/include/nfa_hci_int.h","231","16","231","42"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_HCI_API_REGISTER_APP includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfa/include/nfa_hci_int.h","126","16","126","40"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_P2P_CB includes 16 bits of padding on ILP32, but 80 bits on LP64.","/src/nfa/include/nfa_p2p_int.h","230","16","230","26"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_P2P_SAP_CB includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_p2p_int.h","215","16","215","30"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_P2P_API_SEND_DATA includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfa/include/nfa_p2p_int.h","127","16","127","37"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_P2P_API_SEND_UI includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfa/include/nfa_p2p_int.h","119","16","119","35"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_P2P_API_REG_CLIENT includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_p2p_int.h","75","16","75","38"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_P2P_API_REG_SERVER includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfa/include/nfa_p2p_int.h","66","16","66","38"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tLLCP_ACTIVATE_CONFIG includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfc/include/llcp_api.h","53","16","53","36"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_RW_OP_PARAMS_T3T_WRITE includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_rw_int.h","180","16","180","42"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_RW_OP_PARAMS_T3T_READ includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_rw_int.h","174","16","174","41"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_RW_CB includes 88 bits of padding on ILP32, but 184 bits on LP64.","/src/nfa/include/nfa_rw_int.h","280","16","280","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_RW_OPERATION includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_rw_int.h","234","16","234","32"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_READ_DATA includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/rw_api.h","212","16","212","28"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_RW_OP_PARAMS_I93_CMD includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfa/include/nfa_rw_int.h","187","16","187","40"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_RW_OP_PARAMS_WRITE_NDEF includes 0 bits of padding on ILP32, but 32 bits on LP64.","/src/nfa/include/nfa_rw_int.h","129","16","129","43"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_I93_DATA includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfc/include/rw_api.h","231","1","231","12"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_T3T_SYSTEM_CODES includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfc/include/rw_api.h","189","16","189","35"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_CB includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/rw_int.h","818","16","818","21"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_MFC_CB includes 64 bits of padding on ILP32, but 256 bits on LP64.","/src/nfc/include/rw_int.h","621","16","621","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_I93_CB includes 40 bits of padding on ILP32, but 104 bits on LP64.","/src/nfc/include/rw_int.h","754","16","754","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_T4T_CB includes 24 bits of padding on ILP32, but 120 bits on LP64.","/src/nfc/include/rw_int.h","566","16","566","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_T3T_CB includes 16 bits of padding on ILP32, but 48 bits on LP64.","/src/nfc/include/rw_int.h","496","16","496","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_T2T_CB includes 16 bits of padding on ILP32, but 80 bits on LP64.","/src/nfc/include/rw_int.h","387","16","387","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_T1T_CB includes 80 bits of padding on ILP32, but 144 bits on LP64.","/src/nfc/include/rw_int.h","172","16","172","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tNFA_SYS_CB includes 24 bits of padding on ILP32, but 120 bits on LP64.","/src/nfa/include/nfa_sys_int.h","41","16","41","26"
